item_id	country	media_type	code	relevant	relevance_500	relevance_100	relevance_1000
1163313	Australia	Blog	2	0	0.392326	0	0
1163576	Australia	Blog	2	0	0.146932	0.060435	0.126866
1163577	Australia	Blog	2	0	0.257617	0.291176	0.2126
1163578	Australia	Blog	2	0	0.355786	0.197241	0.051488
1163830	Australia	Blog	2	0	0.407877	0.272387	0.314746
1163831	Australia	Blog	2	0	-1	-1	-1
1163838	Turkey	Blog	2	0	0.030381	0.061017	0.010549
1163844	Switzerland	Blog	2	0	0.308695	0.043328	0
1165321	Australia	Blog	2	0	0.045247	0	0.026501
1165322	Australia	Blog	2	0	0.044892	0	0
1165805	Switzerland	Blog	2	0	0.20538	0.086165	0
1166269	Turkey	Blog	2	0	0.176828	0.162491	0.11119
1166270	Turkey	Blog	2	0	0	0.077666	0.153559
1166668	Australia	Blog	2	0	0.293763	0.309378	0.305979
1167045	Australia	Blog	2	0	-1	-1	-1
1167046	Australia	Blog	2	0	0.122158	0.169614	0.141719
1167047	Australia	Blog	2	0	0.056229	0.042083	0.065211
1167441	Turkey	Blog	2	0	0.332521	0.612953	0.208989
1168431	Turkey	Blog	2	0	0.103814	0.20227	0.12739
1168919	Switzerland	Blog	2	0	0.266454	0.288362	0.038663
1169718	Turkey	Blog	2	0	0.142191	0.208699	0.170773
1170453	Australia	Blog	2	0	0.407003	0.099963	0.260891
1170454	Australia	Blog	2	0	0.338829	0.111882	0.293182
1171389	Australia	Blog	2	0	0.255496	0.135014	0.154404
1171390	Australia	Blog	2	0	0.099698	0	0.036866
1171391	Australia	Blog	2	0	0.067601	0	0.155309
1171392	Australia	Blog	2	0	0.470598	0.213761	0.35411
1171393	Australia	Blog	2	0	0.219682	0.166856	0.096754
1171394	Australia	Blog	2	0	0.2501	0.221945	0.122627
1171709	Australia	Blog	2	0	0.01158	0.010132	0
1172081	Australia	Blog	2	0	0.12912	0.088924	0.061297
1172082	Australia	Blog	2	0	-1	-1	-1
1172249	Australia	Blog	2	0	0.179418	0	0.121925
1172250	Australia	Blog	2	0	0.347898	0.241922	0.146878
1172251	Australia	Blog	2	0	0.341394	0.139132	0.038077
1172463	Australia	Blog	2	0	0.091376	0.239065	0.028744
1172732	Australia	Blog	2	0	-1	-1	-1
1172957	Australia	Blog	2	0	0.264945	0.042186	0.184885
1172964	Switzerland	Blog	2	0	0.404551	0.664659	0
1172965	Switzerland	Blog	2	0	0.368044	0.309905	0.254661
1172966	Switzerland	Blog	2	0	0.536168	0.175824	0
1172968	Switzerland	Blog	2	0	0.014955	0.014412	0.460722
1172969	Switzerland	Blog	2	0	0.422483	0.105656	0.292902
1174080	Australia	Blog	2	0	0.102064	0.131569	0.032979
1174081	Australia	Blog	2	0	0.110738	0.122785	0.180161
1174326	Australia	Blog	2	0	-1	-1	-1
1174673	Australia	Blog	2	0	0.057713	0	0
1175058	Australia	Blog	2	0	0.357863	0.029294	0.342646
1175068	Turkey	Blog	2	0	0.172579	0.038858	0.08183
1175069	Turkey	Blog	2	0	0.079443	0.495074	0.121049
1175075	Australia	Blog	2	0	0.148041	0.012046	0.087455
1175514	Australia	Blog	2	0	-1	-1	-1
1175515	Australia	Blog	2	0	0	0	0
1175516	Australia	Blog	3	1	0.401851	0.299713	0.10401
1175517	Australia	Blog	4	0	0.328707	0.413329	0.22786
1175533	Switzerland	Blog	2	0	0.046915	0.424869	0.101606
1175534	Switzerland	Blog	2	0	0.481085	0.392167	0.201923
1178026	Australia	Blog	2	0	0.110643	0.14488	0.102018
1178027	Australia	Blog	2	0	0.049939	0	0.109279
1178028	Australia	Blog	2	0	0.323595	0.416258	0.269912
1178029	Australia	Blog	2	0	0.20026	0.183564	0.202431
1178030	Australia	Blog	2	0	0.45218	0.339459	0.18427
1178031	Australia	Blog	2	0	-1	-1	-1
1178032	Australia	Blog	2	0	0.228036	0.171095	0.156978
1178033	Australia	Blog	2	0	0.353674	0.055319	0.22271
1178034	Australia	Blog	2	0	0.349022	0	0.220749
1178035	Australia	Blog	2	0	0.209097	0.019558	0.052294
1178036	Australia	Blog	2	0	0.150536	0.087951	0.043692
1178037	Australia	Blog	2	0	-1	-1	-1
1178038	Australia	Blog	2	0	-1	-1	-1
1178039	Australia	Blog	4	0	0.318884	0.649371	0.245085
1178040	Australia	Blog	2	0	-1	-1	-1
1178041	Australia	Blog	2	0	0.076091	0.0245	0.014053
1178042	Australia	Blog	2	0	0.198576	0.220929	0.211005
1178043	Australia	Blog	2	0	0.165926	0.024697	0.023726
1178044	Australia	Blog	2	0	0.310342	0.374815	0.232144
1178045	Australia	Blog	2	0	-1	-1	-1
1178046	Australia	Blog	2	0	0.09486	0.082659	0.056897
1178047	Australia	Blog	2	0	0.141849	0.020396	0.019685
1178109	Turkey	Blog	2	0	0.131471	0.15931	0.0386
1178110	Turkey	Blog	2	0	0.051094	0.217168	0.093354
1178111	Turkey	Blog	2	0	0.291244	0.374768	0.224596
1178112	Turkey	Blog	2	0	0.137506	0.040197	0.185274
1178113	Turkey	Blog	2	0	0.381087	0.231213	0.146251
1179953	Australia	Blog	2	0	0.39069	0.373042	0.293416
1179954	Australia	Blog	2	0	0.121263	0.168305	0.087104
1179955	Australia	Blog	2	0	0.408582	0.611483	0.212328
1179956	Australia	Blog	2	0	0.13033	0.097997	0.108837
1179957	Australia	Blog	2	0	0.553212	0.606412	0.363948
1179958	Australia	Blog	2	0	0.318969	0.128958	0.14072
1179959	Australia	Blog	2	0	0.385028	0.029601	0.243179
1179960	Australia	Blog	2	0	0.18874	0.143369	0.06256
1179961	Australia	Blog	2	0	0.024971	0	0.06504
1179962	Australia	Blog	2	0	-1	-1	-1
1179963	Australia	Blog	3	0	0.333016	0.182776	0.222675
1179964	Australia	Blog	2	0	0.469955	0.509476	0.184133
1179965	Australia	Blog	2	0	0.242937	0.130821	0.152989
1180022	Turkey	Blog	2	0	0.531773	0.081577	0
1180023	Turkey	Blog	2	0	0.090762	0.157198	0.084291
1180024	Turkey	Blog	2	0	0.016402	0	0
1180025	Turkey	Blog	2	0	0.217958	0.450373	0.266043
1180026	Turkey	Blog	2	0	0.027049	0.026383	0
1180027	Turkey	Blog	2	0	0.130015	0.364593	0.203585
1180028	Turkey	Blog	2	0	-1	-1	-1
1180029	Turkey	Blog	2	0	0.032192	0	0.03941
1180338	Australia	Blog	2	0	0.029345	0.059763	0.113094
1180339	Australia	Blog	2	0	0.234771	0.106777	0.14823
1180340	Switzerland	Blog	2	0	0.510283	0.068677	0
1180341	Switzerland	Blog	2	0	0.152289	0.163252	0.09456
1180342	Switzerland	Blog	2	0	0.493203	0.153778	0.265432
1180345	Switzerland	Blog	2	0	0.488377	0.191933	0.113883
1180346	Turkey	Blog	2	0	0.1861	0.321212	0.102495
1180347	Turkey	Blog	2	0	0.295024	0.569487	0.305878
1182114	Australia	Blog	2	0	0.493338	0.601085	0.255062
1182634	Australia	Blog	2	0	-1	-1	-1
1184198	Australia	Blog	2	0	0.253005	0.05953	0.205874
1185584	Australia	Blog	2	0	0.206452	0.034343	0.255826
1185765	Australia	Blog	2	0	0.250952	0.144055	0.099453
1185766	Australia	Blog	2	0	0.269746	0.025032	0.201861
1185991	Australia	Blog	2	0	0.211904	0.400703	0.124014
1185992	Australia	Blog	2	0	0.181235	0.043497	0.070067
1186085	Australia	Blog	1	1	0.512907	0.436217	0.469472
1186086	Australia	Blog	2	0	0.149245	0.130489	0
1186258	Australia	Blog	2	0	0.206944	0.143987	0.102834
1186263	Australia	Blog	2	0	0.059983	0	0.014121
1186487	Australia	Blog	2	0	0.097526	0	0.14062
1186488	Australia	Blog	2	0	0.504309	0.243573	0.339044
1186659	Australia	Blog	1	1	0.53375	0.506947	0.221138
1186660	Australia	Blog	2	0	-1	-1	-1
1186661	Australia	Blog	2	0	0.072465	0	0.109978
1186664	Switzerland	Blog	2	0	0.415743	0.332014	0.185379
1186665	Switzerland	Blog	2	0	0.62571	0.512699	0.366879
1186667	Switzerland	Blog	2	0	0.198729	0.057681	0.316852
1186668	Switzerland	Blog	2	0	0.298844	0.035082	0.072402
1187775	Turkey	Blog	2	0	0.017127	0	0.010047
1187958	Turkey	Blog	3	0	0.181441	0.140544	0.147966
1188217	Australia	Blog	2	0	0.145067	0	0.22081
1188223	Turkey	Blog	2	0	0.224839	0.186294	0.088595
1188224	Turkey	Blog	2	0	0.190311	0.188163	0.018898
1188225	Turkey	Blog	2	0	0.092752	0	0
1188487	Turkey	Blog	4	0	0.240284	0.386269	0.102889
1188705	Switzerland	Blog	2	0	0.21582	0.407388	0.096964
1188919	Australia	Blog	2	0	-1	-1	-1
1189367	Australia	Blog	2	0	0.251434	0.218644	0.115478
1189384	Switzerland	Blog	2	0	0.237564	0.348044	0.296992
1189629	Australia	Blog	2	0	0.409639	0.437818	0.204746
1190038	Australia	Blog	2	0	0.349063	0.189457	0.256352
1190339	Australia	Blog	2	0	0.238939	0.104927	0.072252
1190789	Australia	Blog	2	0	0.328369	0.048786	0.276524
1190790	Australia	Blog	2	0	0.397184	0.067865	0.32101
1190792	Turkey	Blog	2	0	0	0	0.051784
1190793	Turkey	Blog	2	0	0.286975	0.40643	0.318406
1191068	Australia	Blog	2	0	0.042143	0	0.072205
1191150	Australia	Blog	2	0	0.505856	0.375598	0.173605
1191151	Australia	Blog	2	0	0.106314	0	0.10023
1191365	Australia	Blog	2	0	0.375965	0.131796	0.09449
1191446	Australia	Blog	2	0	0	0	0.057924
1191447	Australia	Blog	2	0	0.038834	0.030238	0.264895
1191579	Australia	Blog	2	0	0.075571	0.050444	0.036623
1191580	Australia	Blog	2	0	0.30449	0.129001	0.297808
1191692	Australia	Blog	2	0	0.304971	0.259885	0.177668
1191693	Australia	Blog	2	0	0.382121	0.413936	0.287239
1191694	Australia	Blog	2	0	0.448485	0.318304	0.075095
1191808	Australia	Blog	2	0	0.208058	0.050758	0.072028
1191813	Switzerland	Blog	2	0	0.683194	0.480476	0.094961
1191814	Switzerland	Blog	2	0	0.398155	0.215051	0.635311
1192697	Switzerland	Blog	2	0	0.368684	0.463858	0.525093
1192911	Australia	Blog	2	0	-1	-1	-1
1193076	Australia	Blog	2	0	0.054998	0.091608	0.184295
1193077	Australia	Blog	2	0	0.446378	0.280222	0.186537
1193078	Australia	Blog	2	0	0.403481	0.080027	0.217816
1193079	Australia	Blog	2	0	0.480272	0.382972	0.276086
1193714	Australia	Blog	3	1	0.718869	0.698537	0.472333
1193715	Australia	Blog	2	0	-1	-1	-1
1193902	Australia	Blog	2	0	0	0.029112	0
1193903	Australia	Blog	2	0	0.23324	0.219921	0.195413
1194107	Turkey	Blog	2	0	0.078926	0.041933	0.027356
1194108	Turkey	Blog	2	0	-1	-1	-1
1194109	Turkey	Blog	2	0	0.115393	0.091556	0.054132
1194110	Turkey	Blog	2	0	0.231851	0.459814	0.180064
1194745	Australia	Blog	2	0	0.597521	0.346963	0.275442
1194929	Australia	Blog	2	0	-1	-1	-1
1194930	Australia	Blog	2	0	-1	-1	-1
1195157	Australia	Blog	2	0	-1	-1	-1
1195158	Australia	Blog	2	0	0.14941	0.061221	0.060012
1195159	Australia	Blog	2	0	0.591978	0.49847	0.152288
1195351	Australia	Blog	2	0	0.319035	0.158269	0.283224
1195352	Australia	Blog	3	0	-1	-1	-1
1195869	Australia	Blog	2	0	0.413978	0.041693	0.327121
1196027	Australia	Blog	2	0	0.236226	0.167279	0.20049
1196028	Australia	Blog	2	0	0.089902	0.068341	0.051372
1196255	Australia	Blog	2	0	-1	-1	-1
1196256	Australia	Blog	2	0	-1	-1	-1
1196257	Australia	Blog	2	0	0.027854	0.133289	0.100639
1196258	Australia	Blog	2	0	0.22944	0.03615	0.21099
1196418	Australia	Blog	2	0	0.148122	0.263963	0.130309
1196542	Australia	Blog	2	0	0	0	0
1196543	Australia	Blog	2	0	0.06788	0.017135	0
1196704	Australia	Blog	2	0	0	0	0
1196705	Australia	Blog	3	1	0.438238	0.319172	0.285988
1196849	Australia	Blog	2	0	0.137206	0.017795	0.034307
1197061	Australia	Blog	2	0	-1	-1	-1
1197064	Switzerland	Blog	2	0	0.198575	0.254448	0.352119
1197515	Turkey	Blog	2	0	0	0	0
1197516	Turkey	Blog	2	0	0.306688	0.345551	0.217785
1197519	Switzerland	Blog	2	0	0.451865	0.010111	0.180241
1197520	Switzerland	Blog	2	0	0.294188	0.269852	0.33581
1198796	Australia	Blog	2	0	0.030086	0	0.055059
1198802	Switzerland	Blog	2	0	0.222787	0.384014	0.555576
1199136	Australia	Blog	2	0	0.148552	0.101587	0.251302
1199143	Turkey	Blog	2	0	0.724276	0.013801	0.231941
1199503	Australia	Blog	2	0	0.252293	0.275324	0.259729
1199504	Australia	Blog	2	0	0	0	0.056618
1199505	Australia	Blog	2	0	0.250081	0.263659	0.109679
1199518	Turkey	Blog	2	0	0.041618	0.090491	0
1199519	Turkey	Blog	2	0	0.065611	0	0.061744
1199932	Switzerland	Blog	2	0	0.424318	0.121631	0
1200297	Turkey	Blog	2	0	0.133275	0.02081	0.015589
1201050	Australia	Blog	2	0	-1	-1	-1
1201051	Australia	Blog	2	0	-1	-1	-1
1201528	Turkey	Blog	2	0	0.169913	0.132938	0.034968
1202980	Turkey	Blog	2	0	0	0	0.030495
1202981	Turkey	Blog	2	0	0.057243	0.044957	0
1204158	Australia	Blog	4	0	0.528748	0.416181	0.3479
1204159	Australia	Blog	2	0	0.129355	0.138257	0.221856
1204160	Australia	Blog	2	0	0.403091	0.119512	0.273372
1204161	Australia	Blog	2	0	0.211057	0	0.102028
1204162	Australia	Blog	2	0	0.079176	0	0.010101
1204167	Turkey	Blog	2	0	0.190386	0.464587	0.150812
1204449	Australia	Blog	2	0	0.015785	0.163854	0.105499
1204844	Australia	Blog	2	0	0.123466	0.074918	0.323797
1204845	Australia	Blog	2	0	0.022528	0.042518	0.035392
1204846	Australia	Blog	2	0	0.310302	0.378449	0.352711
1204847	Australia	Blog	2	0	0.10031	0.03739	0.097523
1204848	Australia	Blog	2	0	0.07624	0.071265	0.028133
1204849	Australia	Blog	2	0	0.235591	0.109057	0.124613
1205141	Australia	Blog	2	0	-1	-1	-1
1205429	Australia	Blog	2	0	-1	-1	-1
1205430	Australia	Blog	2	0	0.085696	0.075618	0.079121
1205431	Switzerland	Blog	2	0	-1	-1	-1
1205432	Switzerland	Blog	2	0	0	0.19998	0.065508
1205640	Australia	Blog	2	0	0.322601	0.221748	0.177284
1205641	Australia	Blog	2	0	-1	-1	-1
1205643	Switzerland	Blog	4	0	-1	-1	-1
1205644	Switzerland	Blog	2	0	-1	-1	-1
1205645	Switzerland	Blog	2	0	0.235789	0.288325	0.073318
1205646	Switzerland	Blog	2	0	0.361305	0.305949	0.218185
1205647	Switzerland	Blog	2	0	-1	-1	-1
1205824	Australia	Blog	2	0	0.232904	0.104756	0.07962
1205825	Australia	Blog	2	0	-1	-1	-1
1205826	Australia	Blog	2	0	0.465967	0.162309	0.278996
1206008	Australia	Blog	2	0	-1	-1	-1
1206009	Australia	Blog	2	0	0.288103	0	0.144717
1206010	Australia	Blog	2	0	0.087012	0	0.105158
1206011	Switzerland	Blog	2	0	0.669619	0.529145	0
1206224	Australia	Blog	2	0	0	0	0.04534
1206225	Australia	Blog	2	0	0.254116	0.331066	0.040667
1206462	Australia	Blog	2	0	0.350997	0.147179	0.27642
1206472	Switzerland	Blog	2	0	0.536781	0.560826	0.214325
1206473	Switzerland	Blog	2	0	0.536021	0.346962	0.190049
1206474	Switzerland	Blog	2	0	0.590167	0.631805	0.050878
1206475	Switzerland	Blog	2	0	0.427565	0.053155	0.198062
1207692	Australia	Blog	2	0	-1	-1	-1
1208141	Australia	Blog	2	0	0.08919	0	0.162996
1208161	Australia	Blog	2	0	0.178973	0.077433	0
1208608	Australia	Blog	2	0	0.21361	0.095768	0.071824
1208951	Australia	Blog	4	0	-1	-1	-1
1208952	Australia	Blog	2	0	0.125076	0.050579	0
1208953	Australia	Blog	2	0	-1	-1	-1
1208973	Turkey	Blog	2	0	0.238129	0	0.087608
1208974	Turkey	Blog	2	0	0.091697	0.111279	0.011994
1209480	Turkey	Blog	4	0	0.171467	0.011126	0.033203
1209906	Australia	Blog	1	1	0.353882	0.215485	0.307519
1209907	Australia	Blog	2	0	0.053042	0.018284	0.056173
1210340	Australia	Blog	2	0	-1	-1	-1
1211344	Australia	Blog	2	0	0.266074	0.277483	0.185722
1211824	Australia	Blog	2	0	0.129211	0.076832	0.053872
1211825	Australia	Blog	2	0	0.489461	0.493639	0.262434
1211894	Turkey	Blog	2	0	0.044485	0	0.01591
1212234	Australia	Blog	2	0	0.565359	0.390904	0.309975
1212235	Australia	Blog	2	0	-1	-1	-1
1213028	Turkey	Blog	2	0	0.048848	0.174462	0.05753
1213650	Australia	Blog	2	0	0.464296	0.089186	0.19314
1213651	Australia	Blog	2	0	0.467814	0.499171	0.256908
1213652	Australia	Blog	2	0	0.380478	0.101428	0.249164
1213653	Australia	Blog	2	0	0.395336	0.037243	0.337648
1213654	Turkey	Blog	2	0	0.013484	0.018197	0.05079
1213989	Australia	Blog	2	0	0.02884	0.012486	0.38753
1213990	Australia	Blog	2	0	0.393767	0.302708	0.327615
1213991	Australia	Blog	2	0	0.162562	0.19366	0.172404
1214293	Australia	Blog	2	0	0.078264	0	0
1214294	Australia	Blog	2	0	0.496925	0.561273	0.40741
1214496	Australia	Blog	2	0	0.339971	0.075966	0.01294
1214717	Australia	Blog	2	0	0.042978	0	0
1214911	Australia	Blog	2	0	0.056373	0.035744	0.103426
1214912	Australia	Blog	2	0	0.226337	0.294516	0.124308
1215115	Australia	Blog	2	0	0.500894	0.566141	0.287493
1215116	Australia	Blog	2	0	0.216743	0.159812	0.049234
1215117	Australia	Blog	2	0	0.095913	0.03337	0.050639
1215118	Australia	Blog	2	0	0.089917	0.051243	0.050786
1215122	Switzerland	Blog	2	0	0.286053	0.187694	0.320129
1215358	Australia	Blog	2	0	-1	-1	-1
1215362	Switzerland	Blog	2	0	0.260269	0.127281	0.098234
1215591	Switzerland	Blog	2	0	0.539619	0.782614	0.017862
1215592	Switzerland	Blog	1	1	0.349033	0.337025	0
1215593	Switzerland	Blog	2	0	0.356467	0.145928	0.173932
1219433	Australia	Blog	2	0	-1	-1	-1
1219434	Australia	Blog	2	0	0	0	0.028069
1219435	Australia	Blog	2	0	0.132279	0	0
1219436	Australia	Blog	2	0	0.286443	0.243449	0.105004
1219437	Australia	Blog	2	0	0.208071	0.227153	0.161303
1219438	Australia	Blog	1	1	0.498373	0.699696	0.320913
1219439	Australia	Blog	2	0	0.435404	0.481681	0.340245
1219440	Australia	Blog	2	0	0.450354	0.569773	0.270359
1219441	Australia	Blog	2	0	0.053885	0	0.064718
1219442	Australia	Blog	2	0	0.540586	0.395479	0.270409
1219443	Australia	Blog	2	0	0.043138	0	0.031674
1219444	Australia	Blog	1	1	0.494801	0.502002	0.379428
1219445	Australia	Blog	2	0	0.109679	0.028631	0.062576
1219446	Australia	Blog	2	0	0.12944	0.138518	0.096616
1219447	Australia	Blog	2	0	0.384977	0.042733	0.23142
1219448	Australia	Blog	2	0	0.388788	0.075313	0.322518
1219449	Australia	Blog	2	0	-1	-1	-1
1219450	Australia	Blog	2	0	0.425023	0.259272	0.246128
1219451	Australia	Blog	2	0	-1	-1	-1
1219452	Australia	Blog	2	0	-1	-1	-1
1219453	Australia	Blog	2	0	0.103687	0	0.024437
1219454	Australia	Blog	2	0	-1	-1	-1
1219455	Australia	Blog	2	0	0.012243	0	0
1219456	Australia	Blog	2	0	0.18716	0.186567	0.059514
1219457	Australia	Blog	2	0	0.129616	0.098364	0.083875
1219458	Australia	Blog	2	0	0.081363	0	0
1219459	Australia	Blog	2	0	0.258279	0.069684	0.096987
1219460	Australia	Blog	2	0	0.135514	0.024833	0.081027
1219461	Australia	Blog	2	0	-1	-1	-1
1219462	Australia	Blog	2	0	0	0	0
1219463	Australia	Blog	2	0	0.327347	0.274264	0.120107
1219521	Turkey	Blog	4	0	0.091606	0.212748	0.060515
1219522	Turkey	Blog	2	0	0.185315	0.163835	0.139593
1219523	Turkey	Blog	2	0	0.280252	0.526729	0.40693
1219524	Turkey	Blog	2	0	0.369846	0.384642	0.331781
1219525	Turkey	Blog	2	0	0.276714	0.077301	0.071097
1219526	Turkey	Blog	2	0	0.015507	0.292502	0.025612
1219837	Australia	Blog	2	0	0.07149	0	0.014133
1219838	Australia	Blog	2	0	0.128142	0.037565	0.121138
1220583	Australia	Blog	2	0	0.281114	0.027206	0.095798
1220584	Australia	Blog	2	0	-1	-1	-1
1220585	Australia	Blog	2	0	0.109202	0.037896	0.09629
1220588	Switzerland	Blog	1	1	0.613787	0.189741	0.372457
1220855	Australia	Blog	2	0	-1	-1	-1
1220860	Turkey	Blog	2	0	0.022382	0.047661	0
1220861	Turkey	Blog	2	0	0.114088	0.214002	0.039785
1220862	Switzerland	Blog	2	0	0.266193	0.502822	0.494992
1220863	Switzerland	Blog	4	0	0.031952	0	0.171745
1222042	Australia	Blog	2	0	0.387398	0.349786	0.284011
1222054	Turkey	Blog	2	0	0.150971	0.043953	0.117371
1222430	Australia	Blog	2	0	0.085967	0.036153	0.021185
1222447	Switzerland	Blog	2	0	-1	-1	-1
1222882	Australia	Blog	2	0	0.46403	0.244841	0.402488
1222883	Australia	Blog	2	0	0.022169	0	0.063112
1222884	Australia	Blog	2	0	0.04885	0.099997	0.053938
1222896	Turkey	Blog	2	0	0.040297	0.152899	0.031223
1224330	Australia	Blog	2	0	0.042784	0.052187	0.046294
1225172	Turkey	Blog	2	0	0.113439	0.256175	0.188589
1225663	Australia	Blog	2	0	0.3873	0.016897	0.25796
1225675	Turkey	Blog	2	0	0.169896	0.257966	0.040522
1226050	Australia	Blog	2	0	-1	-1	-1
1226421	Australia	Blog	2	0	-1	-1	-1
1226422	Australia	Blog	2	0	-1	-1	-1
1226423	Australia	Blog	2	0	0.04386	0.015952	0.035109
1226447	Turkey	Blog	2	0	0.057302	0.133795	0.024955
1227650	Australia	Blog	2	0	0.398835	0.047109	0.400696
1227655	Turkey	Blog	2	0	0.188214	0.447998	0.206003
1227656	Turkey	Blog	2	0	0	0.083296	0.025863
1227657	Turkey	Blog	2	0	0	0	0
1227931	Australia	Blog	2	0	0.084139	0.061058	0.065108
1227932	Australia	Blog	2	0	0.113787	0.020769	0.109766
1227939	Turkey	Blog	2	0	0.29427	0.11899	0.087135
1228252	Australia	Blog	2	0	0.131267	0	0
1228253	Australia	Blog	2	0	0.106932	0	0.093058
1228970	Australia	Blog	2	0	0	0	0
1228971	Australia	Blog	2	0	0.032459	0	0.037048
1228972	Australia	Blog	2	0	0.689219	0.5595	0.503487
1228973	Australia	Blog	2	0	0	0	0.017295
1228974	Australia	Blog	2	0	0.387418	0.548856	0.334657
1228975	Australia	Blog	2	0	0.177137	0.037759	0.111261
1228976	Australia	Blog	2	0	0.141615	0.081675	0
1229277	Australia	Blog	2	0	0.163363	0	0.097738
1229278	Australia	Blog	2	0	0.41118	0.103686	0.175758
1229279	Australia	Blog	2	0	0.035216	0.015649	0
1229280	Australia	Blog	2	0	0.17088	0.146472	0.195922
1229281	Australia	Blog	2	0	0.323732	0.206133	0.382114
1229282	Australia	Blog	1	1	0.5615	0.549905	0.435572
1229283	Australia	Blog	2	0	0.208416	0	0.023244
1229284	Australia	Blog	2	0	0.112014	0	0
1229562	Australia	Blog	2	0	0.355091	0	0.282427
1230000	Australia	Blog	2	0	0.220783	0.111497	0.01251
1230001	Australia	Blog	2	0	0.118895	0.204788	0.020846
1230002	Australia	Blog	2	0	-1	-1	-1
1230003	Australia	Blog	2	0	0.015678	0.014428	0
1230006	Switzerland	Blog	2	0	0.564182	0.400963	0
1230335	Australia	Blog	2	0	0.135299	0.079867	0.027233
1230626	Australia	Blog	2	0	0.066428	0.010704	0.042679
1230977	Turkey	Blog	2	0	0.341948	0.163341	0.045063
1230978	Turkey	Blog	2	0	0.055269	0.048073	0.05206
1230979	Turkey	Blog	1	0	0.069239	0.619209	0.27421
1231350	Australia	Blog	2	0	-1	-1	-1
1231365	Switzerland	Blog	2	0	0.339741	0.117663	0
1231373	Switzerland	Blog	2	0	0.512682	0.249519	0.394696
1231374	Switzerland	Blog	2	0	0.590622	0.245529	0
1231375	Switzerland	Blog	2	0	0.261335	0.278936	0.494723
1231376	Switzerland	Blog	2	0	0.568091	0.162858	0.321462
1232704	Australia	Blog	2	0	0.105066	0	0
1232720	Turkey	Blog	2	0	0.123718	0.016705	0.079494
1232721	Turkey	Blog	2	0	0	0.040128	0.025658
1233182	Australia	Blog	2	0	0.151642	0.07137	0.157486
1235341	Australia	Blog	2	0	0.363603	0.027867	0.092096
1235342	Australia	Blog	2	0	0.318418	0.238728	0.240093
1235343	Australia	Blog	2	0	0.14385	0.091819	0.085289
1235344	Australia	Blog	2	0	0.119667	0.101765	0.045681
1235345	Australia	Blog	2	0	0.195122	0.184763	0.097888
1235346	Australia	Blog	2	0	0.461002	0.358162	0.273157
1235347	Australia	Blog	2	0	0.383211	0.114072	0.255678
1235348	Australia	Blog	2	0	0.422342	0.662586	0.296341
1235349	Australia	Blog	2	0	0.500585	0	0.023044
1235350	Australia	Blog	2	0	0.165153	0.01275	0.028545
1235351	Australia	Blog	2	0	-1	-1	-1
1235398	Turkey	Blog	2	0	0.174199	0.525849	0.173264
1236219	Australia	Blog	2	0	0.206084	0	0.188781
1236220	Australia	Blog	2	0	-1	-1	-1
1236221	Australia	Blog	2	0	0.454821	0.356043	0.376447
1236491	Australia	Blog	2	0	-1	-1	-1
1236492	Australia	Blog	2	0	0.010262	0.067782	0
1236497	Switzerland	Blog	2	0	0.322048	0.073605	0.02706
1237463	Australia	Blog	2	0	0.128033	0	0.036102
1237471	Turkey	Blog	2	0	0.357652	0.596072	0.273845
1237747	Australia	Blog	2	0	0.554201	0.680436	0.463692
1237748	Australia	Blog	2	0	0.479868	0.622158	0.330912
1238014	Australia	Blog	2	0	0.059209	0.107513	0.060257
1238031	Turkey	Blog	2	0	0.064011	0.101672	0.090508
1238032	Turkey	Blog	2	0	0.044415	0.011433	0.043321
1238033	Turkey	Blog	2	0	0.154683	0	0.020854
1238275	Australia	Blog	2	0	0.558755	0.389549	0.21291
1238276	Australia	Blog	2	0	0.024214	0	0.097506
1239676	Australia	Blog	2	0	0.442686	0.050294	0.356355
1239681	Turkey	Blog	2	0	0.063991	0.101692	0.080449
1240018	Australia	Blog	2	0	0.531652	0.615091	0.359217
1240019	Switzerland	Blog	1	0	0.363808	0.167359	0.521439
1240180	Australia	Blog	2	0	0.447861	0.393913	0.235633
1240181	Australia	Blog	2	0	0.513322	0.235754	0.236549
1240182	Australia	Blog	2	0	-1	-1	-1
1240291	Australia	Blog	1	1	0.305571	0.534577	0.403776
1240384	Australia	Blog	2	0	0.470981	0.326135	0.248052
1240385	Australia	Blog	2	0	0.161138	0	0.036122
1240585	Australia	Blog	2	0	0.256581	0.324889	0.060855
1240586	Australia	Blog	2	0	0.032758	0	0
1240736	Australia	Blog	2	0	-1	-1	-1
1240744	Switzerland	Blog	2	0	0.41951	0.133601	0.151814
1240745	Switzerland	Blog	2	0	0.388026	0.445686	0.191486
1241578	Australia	Blog	2	0	-1	-1	-1
1241579	Australia	Blog	2	0	0.015879	0	0.039416
1241827	Australia	Blog	2	0	-1	-1	-1
1241846	Turkey	Blog	2	0	0.072671	0	0.011502
1241847	Turkey	Blog	2	0	0.04108	0.102739	0.116975
1242090	Turkey	Blog	2	0	0.032757	0.42854	0.130274
1242303	Australia	Blog	2	0	0.220744	0.406005	0.161334
1242304	Australia	Blog	2	0	0.31322	0.087901	0.247853
1242305	Australia	Blog	2	0	0.433854	0.369202	0.222457
1242535	Australia	Blog	2	0	0.103773	0.029177	0.142392
